agency_id,agency_name,route_id,route_short_name,stop_sequence,stop_id,stop_name,stop_lat,stop_lon
796,"Berliner Verkehrsbetriebe",17484_700,N34,36,070101000861,"Berlin, Krankenhaus Havelhöhe",52.462676000000,13.158718000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,37,070101000765,"Berlin, Neukladower Allee",52.459811000000,13.153935000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,38,070101000766,"Berlin, Finnenhaus-Siedlung",52.456616000000,13.148011000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,39,070101000303,"Berlin, Alt-Kladow",52.454315000000,13.144273000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,40,070101000304,"Berlin, Parnemannweg",52.452260000000,13.138351000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,41,070101000305,"Berlin, Gößweinsteiner Gang",52.450802000000,13.132076000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,42,070101000252,"Berlin, Temmeweg",52.449259000000,13.129933000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,43,070101002566,"Berlin, Kaserne Hottengrund",52.447287000000,13.127471000000
796,"Berliner Verkehrsbetriebe",17484_700,N34,44,070101000278,"Berlin, Hottengrund",52.445576000000,13.125912000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,0,070101000655,"Berlin, Alt-Kladow",52.454315000000,13.144273000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,1,070101000303,"Berlin, Alt-Kladow",52.454315000000,13.144273000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,2,070101002987,"Berlin, Parnemannweg",52.452260000000,13.138351000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,3,070101002988,"Berlin, Grimmelshausenstr.",52.452946000000,13.128689000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,4,070101001995,"Berlin, Krampnitzer Weg/Selbitzer Str.",52.453270000000,13.122033000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,5,070101002035,"Berlin, Benfeyweg",52.457422000000,13.123905000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,6,070101002102,"Berlin, Zingerleweg",52.460433000000,13.126747000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,7,070101002168,"Berlin, Katzwanger Steig",52.463842000000,13.129247000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,8,070101000286,"Berlin, Waldallee",52.465588000000,13.129012000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,9,070101000287,"Berlin, Seekorso",52.467904000000,13.126438000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,10,070101000288,"Berlin, Kurpromenade",52.470771000000,13.123568000000
796,"Berliner Verkehrsbetriebe",17485_700,N35,11,070101000289,"Berlin, Gutsstr.",52.474939000000,13.120966000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,0,070101002830,"Berlin, Mertensstr.",52.565341000000,13.209340000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,1,070101003673,"Berlin, Mertensstr.",52.565341000000,13.209340000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,2,070101001957,"Berlin, Mertensstr./Goltzstr.",52.564687000000,13.215280000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,3,070101003529,"Berlin, Goltzstr./Rauchstr.",52.561116000000,13.212970000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,4,070101001224,"Berlin, Hugo-Cassirer-Str.",52.559923000000,13.218835000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,5,070101001398,"Berlin, Spandauer-See-Brücke",52.556334000000,13.219178000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,6,070101002565,"Berlin, Daumstr./Rhenaniastr.",52.554810000000,13.225756000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,7,070101001625,"Berlin, Kolonie Haselbusch",52.552753000000,13.230874000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,8,070101001605,"Berlin, Lüdenscheider Weg",52.547120000000,13.236760000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,9,070101001606,"Berlin, Burscheider Weg",52.544937000000,13.238320000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,10,070101002594,"Berlin, Haselhorster Damm/Gartenfelder Str.",52.543125000000,13.240628000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,11,070101000532,"Berlin, Paulsternstr./Gartenfelder Str.",52.544280000000,13.246203000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,12,070101002808,"U Paulsternstr. (Berlin)",52.538098000000,13.248593000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,13,070101002850,"Berlin, Schaltwerk",52.537565000000,13.256536000000
796,"Berliner Verkehrsbetriebe",17486_700,N39,14,070101002574,"U Rohrdamm (Berlin)",52.536904000000,13.262870000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,0,070101000700,"U Turmstr. (Berlin) [Bus Turmstr.]",52.526300000000,13.341988000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,1,070101003765,"U Turmstr. (Berlin) [Bus Turmstr.]",52.526300000000,13.341988000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,2,070101002820,"U Turmstr. (Berlin) [Bus Alt-Moabit]",52.525510000000,13.341934000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,3,070101000884,"Berlin, Kleiner Tiergarten",52.524990000000,13.345764000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,4,070101002821,"Berlin, Kirchstr./Alt-Moabit",52.524542000000,13.349582000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,5,070101002822,"Berlin, Spenerstr.",52.524002000000,13.353543000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,6,070101002823,"Berlin, Alt-Moabit/Rathenower Str.",52.523692000000,13.357070000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,7,070101002461,"Berlin, Lesser-Ury-Weg",52.524211000000,13.361978000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,8,070101003883,"Berlin, Lehrter Str./Invalidenstr.",52.525764000000,13.365223000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,9,070101003893,"S+U Berlin Hauptbahnhof",52.525847000000,13.368924000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,10,070101005476,"Berlin, Invalidenpark",52.528765000000,13.376929000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,11,070101005477,"U Naturkundemuseum (Berlin) [Invalidenstr.]",52.530339000000,13.382224000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,12,070101005061,"S Nordbahnhof (Berlin)",52.531672000000,13.388798000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,13,070101006526,"Berlin, Pappelplatz",52.532326000000,13.395196000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,14,070101006527,"Berlin, Brunnenstr./Invalidenstr.",52.532599000000,13.398888000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,15,070101006980,"U Rosenthaler Platz (Berlin)",52.529781000000,13.401393000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,16,070101006846,"U Weinmeisterstr./Gipsstr. (Berlin)",52.525487000000,13.403526000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,17,070101006519,"S Hackescher Markt (Berlin)",52.522607000000,13.402358000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,18,070101007318,"Berlin, Spandauer Str./Marienkirche",52.520025000000,13.404825000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,19,070101007373,"Berlin, Berliner Rathaus",52.517245000000,13.408876000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,20,070101006653,"S+U Jannowitzbrücke (Berlin)",52.515500000000,13.418027000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,21,070101005165,"Berlin, Lichtenberger Str.",52.513818000000,13.423350000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,22,070101006656,"Berlin, Stralauer Platz",52.510862000000,13.431503000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,23,070101005624,"S Ostbahnhof (Berlin)",52.510001000000,13.435747000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,24,070101007348,"S Ostbahnhof/Erich-Steinfurth-Str. (Berlin)",52.510507000000,13.437045000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,25,070101005132,"Berlin, Franz-Mehring-Platz",52.513096000000,13.439177000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,26,070101006244,"Berlin, Wedekindstr.",52.512712000000,13.445676000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,27,070101005201,"Berlin, Grünberger Str./Warschauer Str.",52.512405000000,13.452397000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,28,070101006245,"Berlin, Simon-Dach-Str.",52.511749000000,13.456766000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,29,070101006246,"Berlin, Boxhagener Platz",52.511041000000,13.460970000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,30,070101006472,"Berlin, Wismarplatz",52.510603000000,13.463680000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,31,070101006247,"Berlin, Boxhagener Str./Holteistr.",52.508611000000,13.466295000000
796,"Berliner Verkehrsbetriebe",17487_700,N40,32,070101007539,"Berlin, Wühlischplatz",52.507757000000,13.464838000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,0,070101007174,"Berlin, S+U Alexanderplatz Bhf/Memhardstr. (Berlin)",52.523098000000,13.410964000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,1,070101007153,"Berlin, S+U Alexanderplatz Bhf/Memhardstr. (Berlin)",52.523098000000,13.410964000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,2,070101006846,"U Weinmeisterstr./Gipsstr. (Berlin)",52.525487000000,13.403526000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,3,070101006517,"S Hackescher Markt (Berlin)",52.522607000000,13.402358000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,4,070101007318,"Berlin, Spandauer Str./Marienkirche",52.520025000000,13.404825000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,5,070101007321,"Berlin, Nikolaiviertel",52.516209000000,13.408283000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,6,070101005179,"Berlin, Fischerinsel",52.514054000000,13.405857000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,7,070101005153,"U Spittelmarkt (Berlin)",52.511301000000,13.402352000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,8,070101004366,"Berlin, Lindenstr./Oranienstr.",52.506962000000,13.398369000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,9,070101004367,"Berlin, Jüdisches Museum",52.503543000000,13.395639000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,10,070101004368,"Berlin, Franz-Klühs-Str.",52.500417000000,13.394804000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,11,070101002071,"Berlin, Zossener Brücke",52.498427000000,13.395845000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,12,070101001190,"U Hallesches Tor (Berlin)",52.497774000000,13.391760000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,13,070101004103,"U Mehringdamm (Berlin)",52.493567000000,13.388140000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,14,070101000875,"Berlin, Bergmannstr.",52.490071000000,13.386511000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,15,070101000256,"U Platz der Luftbrücke (Berlin)",52.485669000000,13.387799000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,16,070101000237,"Berlin, Dudenstr./Katzbachstr.",52.484936000000,13.376781000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,17,070101000238,"Berlin, Kolonnenbrücke",52.485052000000,13.372971000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,18,070101000931,"Berlin, Kesselsdorfstr.",52.485081000000,13.368202000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,19,070101000957,"Berlin, Hohenfriedbergstr.",52.485048000000,13.364816000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,20,070101000958,"S Julius-Leber-Brücke (Berlin)",52.486263000000,13.360775000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,21,070101000934,"Berlin, Kaiser-Wilhelm-Platz",52.486942000000,13.357160000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,22,070101000935,"Berlin, Albertstr.",52.484510000000,13.352978000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,23,070101000936,"Berlin, Dominicusstr./Hauptstr.",52.481794000000,13.348375000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,24,070101000636,"Berlin, Rathaus Schöneberg",52.485148000000,13.345077000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,25,070101000938,"Berlin, Kufsteiner Str.",52.485819000000,13.336618000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,26,070101001288,"U Berliner Str. (Berlin)",52.487047000000,13.331355000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,27,070101004412,"Berlin, Landhausstr.",52.486845000000,13.328523000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,28,070101004405,"U Blissestr./Uhlandstr. (Berlin)",52.486478000000,13.322487000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,29,070101000140,"U Blissestr. (Berlin)",52.486478000000,13.320545000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,30,070101000079,"U Fehrbelliner Platz (Berlin)",52.490201000000,13.314519000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,31,070101000607,"Berlin, Westfälische Str./Konstanzer Str.",52.491498000000,13.311024000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,32,070101001023,"Berlin, Eisenzahnstr.",52.493453000000,13.304898000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,33,070101001024,"Berlin, Hochmeisterplatz",52.494651000000,13.301385000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,34,070101001025,"Berlin, Joachim-Friedrich-Str./Westfälische Str.",52.495888000000,13.295988000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,35,070101000357,"S Halensee (Berlin)",52.496698000000,13.290151000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,36,070101000322,"Berlin, Rathenauplatz",52.495921000000,13.287228000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,37,070101001503,"Berlin, Trabener Steg",52.497558000000,13.282931000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,38,070101001889,"S Westkreuz (Berlin)",52.501152000000,13.283036000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,39,070101002723,"Berlin, Messegelände/ICC",52.504694000000,13.279605000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,40,070101001449,"Berlin, Masurenallee/ZOB",52.506734000000,13.278780000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,41,070101000490,"Berlin, Haus des Rundfunks",52.507423000000,13.276591000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,42,070101000367,"Berlin, U Theodor-Heuss-Platz",52.509798000000,13.272977000000
796,"Berliner Verkehrsbetriebe",17488_700,N42,43,070101001668,"Berlin, U Theodor-Heuss-Platz West",52.510088000000,13.271071000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,0,070101006179,"Berlin, Riesaer Str.",52.529404000000,13.624183000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,1,070101005310,"Berlin, Riesaer Str.",52.529404000000,13.624183000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,2,070101006204,"Berlin, Hönower Str./Riesaer Str.",52.529066000000,13.625850000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,3,070101006155,"Hönow, Mahlsdorfer Str./Thälmannstr.",52.534332000000,13.631159000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,4,070101006156,"U Hönow (Berlin)",52.538105000000,13.634541000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,5,070101007269,"U Louis-Lewin-Str. (Berlin)",52.539135000000,13.619707000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,6,070101006127,"Berlin, Oschatzer Ring",52.540868000000,13.617899000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,7,070101006128,"Berlin, Naumburger Ring",52.539895000000,13.610803000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,8,070101007501,"Berlin, Janusz-Korczak-Str.",52.538914000000,13.607642000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,9,070101006130,"U Hellersdorf (Berlin)",52.535946000000,13.605794000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,10,070101006131,"U Cottbusser Platz (Berlin)",52.533963000000,13.596894000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,11,070101006108,"Berlin, Hellersdorfer Str./Gärten der Welt",52.531750000000,13.591568000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,12,070101006109,"U Kienberg (Berlin)",52.527349000000,13.589345000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,13,070101006110,"Berlin, Cecilienstr./Hellersdorfer Str.",52.524361000000,13.587793000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,14,070101006050,"U Kaulsdorf-Nord (Berlin)",52.521436000000,13.588763000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,15,070101006051,"Berlin, Hellersdorfer Str./Gülzower Str.",52.517640000000,13.589053000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,16,070101006965,"Berlin, Gutenbergstr.",52.514997000000,13.583698000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,17,070101006963,"S+U Wuhletal (Berlin)",52.512724000000,13.574536000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,18,070101006961,"Berlin, Altentreptower Str.",52.513060000000,13.569899000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,19,070101005889,"Berlin, Schlosspark Biesdorf",52.512091000000,13.562352000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,20,070101005114,"Berlin, Alt-Biesdorf",52.508792000000,13.558994000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,21,070101005115,"Berlin, Oberfeldstr.",52.509181000000,13.553278000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,22,070101005116,"Berlin, Lötschbergstr.",52.509387000000,13.548557000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,23,070101005117,"Berlin, Märkische Allee/Alt-Friedrichsfelde",52.509932000000,13.540534000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,24,070101005049,"Berlin, Alt-Friedrichsfelde/Gensinger Str.",52.510143000000,13.531939000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,25,070101005119,"Berlin, Alt-Friedrichsfelde 60",52.510168000000,13.526534000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,26,070101005120,"Berlin, Alt-Friedrichsfelde/Rhinstr.",52.510346000000,13.518968000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,27,070101005128,"Berlin, Robert-Uhrig-Str.",52.510316000000,13.512162000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,28,070101005124,"Berlin, Löwenberger Str.",52.510658000000,13.506326000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,29,070101005130,"Berlin, Lichtenberger Brücke Nord",52.511466000000,13.498092000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,30,070101006725,"Berlin, Atzpodienstr./U Magdalenenstr.",52.512058000000,13.492512000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,31,070101006726,"S+U Frankfurter Allee (Berlin)",52.513613000000,13.475300000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,32,070101006737,"U Samariterstr. (Berlin)",52.514662000000,13.465347000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,33,070101006738,"U Frankfurter Tor (Berlin)",52.515772000000,13.454085000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,34,070101006739,"U Weberwiese (Berlin)",52.516848000000,13.443278000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,35,070101006740,"U Strausberger Platz (Berlin)",52.518025000000,13.432208000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,36,070101006741,"U Schillingstr. (Berlin)",52.520316000000,13.421895000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,37,070101007154,"U Alexanderplatz [Bus]",52.522882000000,13.414685000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,38,070101006736,"Berlin, S+U Alexanderplatz Bhf/Memhardstr. (Berlin)",52.523098000000,13.410964000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,39,070101007156,"S+U Alexanderplatz (Bln) [Bus K.-Liebknecht-Str]",52.521798000000,13.408418000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,40,070101006835,"Berlin, Spandauer Str./Marienkirche",52.520025000000,13.404825000000
796,"Berliner Verkehrsbetriebe",17469_700,N5,41,070101006532,"S Hackescher Markt (Berlin)",52.522607000000,13.402358000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,0,070101007378,"Berlin, Hugenottenplatz",52.606228000000,13.420072000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,1,070101007498,"Berlin, Arnouxstr.",52.607333000000,13.424640000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,2,070101005733,"Berlin, Navarraplatz",52.608412000000,13.429798000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,3,070101005101,"Berlin, Französisch Buchholz Kirche",52.606776000000,13.433538000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,4,070101006999,"Berlin, Blankenfelder Str.",52.601732000000,13.431514000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,5,070101007000,"Berlin, Rosenthaler Str.",52.595862000000,13.433093000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,6,070101007006,"Berlin, Marienstr./Pasewalker Str.",52.592547000000,13.431495000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,7,070101007010,"Berlin, Pasewalker Str./Blankenburger Weg",52.589540000000,13.430452000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,8,070101007012,"Berlin, Pankower Str.",52.585011000000,13.428947000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,9,070101007013,"Berlin, Galenusstr.",52.582049000000,13.428585000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,10,070101007330,"S Pankow-Heinersdorf (Berlin)",52.577603000000,13.429090000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,11,070101007312,"Berlin, Klaustaler Str.",52.573445000000,13.422169000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,12,070101007331,"Berlin, Stiftsweg",52.572406000000,13.415114000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,13,070101007388,"Berlin, Pankow Kirche",52.570767000000,13.410134000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,14,070101007147,"S+U Pankow (Berlin)",52.567281000000,13.412279000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,15,070101007189,"Berlin, S+U Pankow/Granitzstr. (Berlin)",52.566283000000,13.413058000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,16,070101006930,"Berlin, Lohmestr.",52.566497000000,13.416207000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,17,070101006484,"Berlin, Neumannstr./Kissingenstr.",52.566902000000,13.419907000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,18,070101006328,"Berlin, Prenzlauer Prom./Kissingenstr.",52.567903000000,13.427152000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,19,070101006390,"Berlin, Binzstr.",52.564335000000,13.427139000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,20,070101006391,"Berlin, Treskowstr.",52.561862000000,13.428003000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,21,070101005484,"Berlin, Prenzlauer Promenade/Am Steinberg",52.556662000000,13.429913000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,22,070101006392,"Berlin, Heinersdorfer Str./Am Steinberg",52.557097000000,13.433377000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,23,070101006393,"Berlin, Hamburger Platz",52.555546000000,13.438930000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,24,070101005424,"Berlin, Wigandstaler Str.",52.557293000000,13.443131000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,25,070101005425,"Berlin, Gustav-Adolf-Str./Amalienstr.",52.559792000000,13.448905000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,26,070101005426,"Berlin, Rennbahnstr./Gustav-Adolf-Str.",52.562261000000,13.454266000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,27,070101005396,"Berlin, Pasedagplatz",52.559772000000,13.460112000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,28,070101006787,"Berlin, Berliner Allee/Rennbahnstr.",52.557549000000,13.465390000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,29,070101005667,"Berlin, Berliner Allee/Indira-Gandhi-Str. [Bus Wegenerstr.]",52.552626000000,13.466745000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,30,070101005981,"Berlin, Berliner Allee/Indira-Gandhi-Str.",52.551886000000,13.465482000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,31,070101006750,"Berlin, Gounodstr.",52.548369000000,13.467178000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,32,070101006788,"Berlin, Betriebshof Indira-Gandhi-Str.",52.544352000000,13.468636000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,33,070101006789,"Berlin, Sportforum",52.538412000000,13.471445000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,34,070101006790,"Berlin, Hohenschönhauser Str./Weißenseer  Weg",52.535587000000,13.473826000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,35,070101006791,"Berlin, Landsberger Allee/Weißenseer Weg",52.532055000000,13.476714000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,36,070101006792,"Berlin, Roederplatz",52.527157000000,13.479630000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,37,070101006298,"Berlin, Möllendorffstr./Storkower Str.",52.523171000000,13.479275000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,38,070101005403,"Berlin, Josef-Orlopp-Str./Vulkanstr.",52.523192000000,13.485508000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,39,070101006936,"Berlin, Josef-Orlopp-Str./Gewerbegebiet",52.523095000000,13.491752000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,40,070101006793,"Berlin, Siegfriedstr./Josef-Orlopp-Str.",52.522872000000,13.499436000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,41,070101006368,"Berlin, Betriebshof Lichtenberg",52.519988000000,13.499382000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,42,070101006236,"Berlin, Gotlindestr.",52.518118000000,13.499392000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,43,070101005964,"Berlin, Freiaplatz",52.515683000000,13.498616000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,44,070101006369,"Berlin, Schottstr.",52.515586000000,13.491380000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,45,070101006333,"U Magdalenenstr. (Berlin)",52.512214000000,13.489439000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,46,070101006370,"Berlin, Atzpodienstr./U Magdalenenstr.",52.512058000000,13.492512000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,47,070101006371,"Berlin, Lichtenberger Brücke Süd",52.511439000000,13.496754000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,48,070101005067,"Berlin, Lincolnstr./Einbecker Str.",52.508572000000,13.507286000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,49,070101005068,"U Friedrichsfelde/Massower Str. (Berlin)",52.506622000000,13.511633000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,50,070101005259,"Berlin, Rummelsburger Str.",52.505041000000,13.512820000000
796,"Berliner Verkehrsbetriebe",17489_700,N50,51,070101007277,"Berlin, Schwarzmeerstr.",52.502351000000,13.509562000000
